# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:34:36 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
0,FS,2070,0:08.586.050,15.004.333 ms,,,,,[16 SOF],,[Frames: 536 - 551] ,""
0,FS,2071,0:08.586.462,15.315.250 ms,2 B,,14,01,IN txn   [1012 POLL],01 60,,".`"
1,FS,2072,0:08.586.462,15.298.000 ms,,,14,01,   [1012 IN-NAK],,,""
1,FS,2073,0:08.601.769,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2074,0:08.601.772,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2075,0:08.601.777,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2076,0:08.602.053,15.004.416 ms,,,,,[16 SOF],,[Frames: 552 - 567] ,""
0,FS,2077,0:08.602.371,15.414.666 ms,2 B,,14,01,IN txn   [1017 POLL],01 60,,".`"
1,FS,2078,0:08.602.371,15.397.416 ms,,,14,01,   [1017 IN-NAK],,,""
1,FS,2079,0:08.617.777,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2080,0:08.617.780,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2081,0:08.617.784,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2082,0:08.618.055,15.004.333 ms,,,,,[16 SOF],,[Frames: 568 - 583] ,""
0,FS,2083,0:08.618.367,15.416.333 ms,2 B,,14,01,IN txn   [1017 POLL],01 60,,".`"
1,FS,2084,0:08.618.367,15.399.083 ms,,,14,01,   [1017 IN-NAK],,,""
1,FS,2085,0:08.633.775,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2086,0:08.633.778,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2087,0:08.633.783,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2088,0:08.634.058,15.004.333 ms,,,,,[16 SOF],,[Frames: 584 - 599] ,""
0,FS,2089,0:08.634.578,15.208.166 ms,2 B,,14,01,IN txn   [1001 POLL],01 60,,".`"
1,FS,2090,0:08.634.578,15.191.000 ms,,,14,01,   [1001 IN-NAK],,,""
1,FS,2091,0:08.649.777,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2092,0:08.649.781,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2093,0:08.649.785,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2094,0:08.650.060,15.004.416 ms,,,,,[16 SOF],,[Frames: 600 - 615] ,""
0,FS,2095,0:08.651.065,14.735.000 ms,2 B,,14,01,IN txn   [973 POLL],01 60,,".`"
1,FS,2096,0:08.651.065,14.717.833 ms,,,14,01,   [973 IN-NAK],,,""
1,FS,2097,0:08.665.791,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2098,0:08.665.794,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2099,0:08.665.799,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2100,0:08.666.063,12.003.916 ms,,,,,[13 SOF],,[Frames: 616 - 628] ,""
0,FS,2101,0:08.678.074,36.666 us,0 B,,14,00,Control Transfer,,,""
1,FS,2102,0:08.678.074,12.416 us,8 B,,14,00,   SETUP txn,40 01 01 01 00 00 00 00,,"@......."
2,FS,2103,0:08.678.074,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2104,0:08.678.077,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 01 01 00 00 00 00 97 15,,".@........."
2,FS,2105,0:08.678.086,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2106,0:08.678.104,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,2107,0:08.678.104,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2108,0:08.678.107,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2109,0:08.678.110,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2110,0:08.678.699,29.166 us,0 B,,14,00,Control Transfer,,,""
1,FS,2111,0:08.678.699,12.333 us,8 B,,14,00,   SETUP txn,40 01 00 02 00 00 00 00,,"@......."
2,FS,2112,0:08.678.699,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2113,0:08.678.702,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 00 02 00 00 00 00 D2 C4,,".@........."
2,FS,2114,0:08.678.710,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2115,0:08.678.721,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,2116,0:08.678.721,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2117,0:08.678.724,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2118,0:08.678.727,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2119,0:08.679.065,2.002.416 ms,,,,,[3 SOF],,[Frames: 629 - 631] ,""
0,FS,2120,0:08.666.722,15.081.583 ms,2 B,,14,01,IN txn   [967 POLL],01 60,,".`"
1,FS,2121,0:08.666.722,15.064.500 ms,,,14,01,   [967 IN-NAK],,,""
1,FS,2122,0:08.681.795,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2123,0:08.681.798,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2124,0:08.681.803,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2125,0:08.682.065,15.004.333 ms,,,,,[16 SOF],,[Frames: 632 - 647] ,""
0,FS,2126,0:08.682.338,15.467.833 ms,2 B,,14,01,IN txn   [1007 POLL],01 60,,".`"
1,FS,2127,0:08.682.338,15.450.666 ms,,,14,01,   [1007 IN-NAK],,,""
1,FS,2128,0:08.697.797,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2129,0:08.697.800,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2130,0:08.697.805,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2131,0:08.698.068,15.004.416 ms,,,,,[16 SOF],,[Frames: 648 - 663] ,""
0,FS,2132,0:08.698.576,15.218.083 ms,2 B,,14,01,IN txn   [991 POLL],01 60,,".`"
1,FS,2133,0:08.698.576,15.200.833 ms,,,14,01,   [991 IN-NAK],,,""
1,FS,2134,0:08.713.786,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2135,0:08.713.789,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2136,0:08.713.794,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2137,0:08.714.070,15.004.333 ms,,,,,[16 SOF],,[Frames: 664 - 679] ,""
0,FS,2138,0:08.715.202,14.600.500 ms,2 B,,14,01,IN txn   [946 POLL],01 60,,".`"
1,FS,2139,0:08.715.202,14.583.250 ms,,,14,01,   [946 IN-NAK],,,""
1,FS,2140,0:08.729.794,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2141,0:08.729.797,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2142,0:08.729.802,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2143,0:08.730.072,15.004.333 ms,,,,,[16 SOF],,[Frames: 680 - 695] ,""
0,FS,2144,0:08.730.779,15.021.500 ms,2 B,,14,01,IN txn   [972 POLL],01 60,,".`"
1,FS,2145,0:08.730.779,15.004.333 ms,,,14,01,   [972 IN-NAK],,,""
1,FS,2146,0:08.745.792,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2147,0:08.745.795,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2148,0:08.745.800,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2149,0:08.746.075,15.004.416 ms,,,,,[16 SOF],,[Frames: 696 - 711] ,""
0,FS,2150,0:08.747.129,14.673.750 ms,2 B,,14,01,IN txn   [956 POLL],01 60,,".`"
1,FS,2151,0:08.747.129,14.656.583 ms,,,14,01,   [956 IN-NAK],,,""
1,FS,2152,0:08.761.794,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2153,0:08.761.798,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2154,0:08.761.802,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2155,0:08.762.077,15.004.416 ms,,,,,[16 SOF],,[Frames: 712 - 727] ,""
0,FS,2156,0:08.762.776,15.030.000 ms,2 B,,14,01,IN txn   [976 POLL],01 60,,".`"
1,FS,2157,0:08.762.776,15.012.750 ms,,,14,01,   [976 IN-NAK],,,""
1,FS,2158,0:08.777.797,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2159,0:08.777.800,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2160,0:08.777.805,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2161,0:08.778.080,15.004.333 ms,,,,,[16 SOF],,[Frames: 728 - 743] ,""
0,FS,2162,0:08.778.714,15.094.250 ms,2 B,,14,01,IN txn   [979 POLL],01 60,,".`"
1,FS,2163,0:08.778.714,15.077.083 ms,,,14,01,   [979 IN-NAK],,,""
1,FS,2164,0:08.793.799,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2165,0:08.793.803,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2166,0:08.793.807,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2167,0:08.794.082,15.004.416 ms,,,,,[16 SOF],,[Frames: 744 - 759] ,""
0,FS,2168,0:08.794.741,15.067.750 ms,2 B,,14,01,IN txn   [976 POLL],01 60,,".`"
1,FS,2169,0:08.794.741,15.050.583 ms,,,14,01,   [976 IN-NAK],,,""
1,FS,2170,0:08.809.801,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2171,0:08.809.804,3.600 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2172,0:08.809.808,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2173,0:08.810.085,15.004.416 ms,,,,,[16 SOF],,[Frames: 760 - 775] ,""
0,FS,2174,0:08.810.469,15.343.166 ms,2 B,,14,01,IN txn   [1007 POLL],01 60,,".`"
1,FS,2175,0:08.810.469,15.325.916 ms,,,14,01,   [1007 IN-NAK],,,""
1,FS,2176,0:08.825.803,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2177,0:08.825.806,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2178,0:08.825.811,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2179,0:08.826.087,15.004.333 ms,,,,,[16 SOF],,[Frames: 776 - 791] ,""
0,FS,2180,0:08.826.799,15.015.250 ms,2 B,,14,01,IN txn   [984 POLL],01 60,,".`"
1,FS,2181,0:08.826.799,14.998.000 ms,,,14,01,   [984 IN-NAK],,,""
1,FS,2182,0:08.841.806,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2183,0:08.841.809,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2184,0:08.841.814,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2185,0:08.842.090,15.004.416 ms,,,,,[16 SOF],,[Frames: 792 - 807] ,""
0,FS,2186,0:08.842.482,15.332.500 ms,2 B,,14,01,IN txn   [997 POLL],01 60,,".`"
1,FS,2187,0:08.842.482,15.315.166 ms,,,14,01,   [997 IN-NAK],,,""
1,FS,2188,0:08.857.806,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2189,0:08.857.809,3.600 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2190,0:08.857.814,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2191,0:08.858.092,15.004.416 ms,,,,,[16 SOF],,[Frames: 808 - 823] ,""
0,FS,2192,0:08.858.498,15.309.333 ms,2 B,,14,01,IN txn   [1006 POLL],01 60,,".`"
1,FS,2193,0:08.858.498,15.292.166 ms,,,14,01,   [1006 IN-NAK],,,""
1,FS,2194,0:08.873.799,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2195,0:08.873.802,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2196,0:08.873.807,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2197,0:08.874.094,5.002.833 ms,,,,,[6 SOF],,[Frames: 824 - 829] ,""
0,FS,2198,0:08.879.400,29.166 us,0 B,,14,00,Control Transfer,,,""
1,FS,2199,0:08.879.400,12.333 us,8 B,,14,00,   SETUP txn,40 03 C4 09 00 00 00 00,,"@......."
2,FS,2200,0:08.879.400,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2201,0:08.879.403,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 03 C4 09 00 00 00 00 44 41,,".@.......DA"
2,FS,2202,0:08.879.411,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2203,0:08.879.422,7.083 us,0 B,,14,00,   IN txn,,,""
2,FS,2204,0:08.879.422,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2205,0:08.879.425,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2206,0:08.879.428,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2207,0:08.880.095,2.083 us,,,,,[1 SOF],,[Frame: 830] ,""
0,FS,2208,0:08.880.500,29.833 us,0 B,,14,00,Control Transfer,,,""
1,FS,2209,0:08.880.500,12.500 us,8 B,,14,00,   SETUP txn,40 04 07 00 00 00 00 00,,"@......."
2,FS,2210,0:08.880.500,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2211,0:08.880.503,7.516 us,11 B,,14,00,      DATA0 packet,C3 40 04 07 00 00 00 00 00 FF B3,,".@........."
2,FS,2212,0:08.880.512,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2213,0:08.880.523,7.250 us,0 B,,14,00,   IN txn,,,""
2,FS,2214,0:08.880.523,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2215,0:08.880.526,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2216,0:08.880.529,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2217,0:08.881.096,2.183 us,,,,,[1 SOF],,[Frame: 831] ,""
0,FS,2218,0:08.881.547,29.250 us,0 B,,14,00,Control Transfer,,,""
1,FS,2219,0:08.881.547,12.416 us,8 B,,14,00,   SETUP txn,40 01 00 01 00 00 00 00,,"@......."
2,FS,2220,0:08.881.547,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2221,0:08.881.550,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 00 01 00 00 00 00 96 C4,,".@........."
2,FS,2222,0:08.881.559,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2223,0:08.881.569,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,2224,0:08.881.569,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2225,0:08.881.572,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2226,0:08.881.576,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2227,0:08.882.096,2.083 us,,,,,[1 SOF],,[Frame: 832] ,""
0,FS,2228,0:08.882.611,29.166 us,0 B,,14,00,Control Transfer,,,""
1,FS,2229,0:08.882.611,12.333 us,8 B,,14,00,   SETUP txn,40 01 00 02 00 00 00 00,,"@......."
2,FS,2230,0:08.882.611,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2231,0:08.882.614,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 00 02 00 00 00 00 D2 C4,,".@........."
2,FS,2232,0:08.882.623,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2233,0:08.882.633,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,2234,0:08.882.633,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2235,0:08.882.636,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2236,0:08.882.640,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2237,0:08.883.096,6.003.000 ms,,,,,[7 SOF],,[Frames: 833 - 839] ,""
0,FS,2238,0:08.875.424,14.390.000 ms,2 B,,14,01,IN txn   [947 POLL],01 60,,".`"
1,FS,2239,0:08.875.424,14.372.833 ms,,,14,01,   [947 IN-NAK],,,""
1,FS,2240,0:08.889.806,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2241,0:08.889.809,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2242,0:08.889.813,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2243,0:08.890.097,15.004.416 ms,,,,,[16 SOF],,[Frames: 840 - 855] ,""
0,FS,2244,0:08.890.731,15.081.583 ms,2 B,,14,01,IN txn   [991 POLL],01 60,,".`"
1,FS,2245,0:08.890.731,15.064.416 ms,,,14,01,   [991 IN-NAK],,,""
1,FS,2246,0:08.905.804,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2247,0:08.905.807,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2248,0:08.905.812,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2249,0:08.906.099,15.004.416 ms,,,,,[16 SOF],,[Frames: 856 - 871] ,""
0,FS,2250,0:08.906.925,14.888.250 ms,2 B,,14,01,IN txn   [976 POLL],01 60,,".`"
1,FS,2251,0:08.906.925,14.871.083 ms,,,14,01,   [976 IN-NAK],,,""
1,FS,2252,0:08.921.805,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2253,0:08.921.808,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2254,0:08.921.813,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2255,0:08.922.102,15.004.333 ms,,,,,[16 SOF],,[Frames: 872 - 887] ,""
0,FS,2256,0:08.922.536,15.280.083 ms,2 B,,14,01,IN txn   [1007 POLL],01 60,,".`"
1,FS,2257,0:08.922.536,15.255.666 ms,,,14,01,   [1007 IN-NAK],,,""
1,FS,2258,0:08.937.808,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2259,0:08.937.811,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2260,0:08.937.815,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2261,0:08.938.104,15.004.416 ms,,,,,[16 SOF],,[Frames: 888 - 903] ,""
0,FS,2262,0:08.938.644,15.180.333 ms,2 B,,14,01,IN txn   [993 POLL],01 60,,".`"
1,FS,2263,0:08.938.644,15.163.166 ms,,,14,01,   [993 IN-NAK],,,""
1,FS,2264,0:08.953.816,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2265,0:08.953.819,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2266,0:08.953.823,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2267,0:08.954.107,15.004.416 ms,,,,,[16 SOF],,[Frames: 904 - 919] ,""
0,FS,2268,0:08.954.491,15.332.166 ms,2 B,,14,01,IN txn   [1005 POLL],01 60,,".`"
1,FS,2269,0:08.954.491,15.314.916 ms,,,14,01,   [1005 IN-NAK],,,""
1,FS,2270,0:08.969.814,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2271,0:08.969.817,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2272,0:08.969.822,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2273,0:08.970.109,15.004.333 ms,,,,,[16 SOF],,[Frames: 920 - 935] ,""
0,FS,2274,0:08.970.702,15.127.583 ms,2 B,,14,01,IN txn   [982 POLL],01 60,,".`"
1,FS,2275,0:08.970.702,15.110.333 ms,,,14,01,   [982 IN-NAK],,,""
1,FS,2276,0:08.985.821,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2277,0:08.985.824,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2278,0:08.985.829,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2279,0:08.986.112,15.004.416 ms,,,,,[16 SOF],,[Frames: 936 - 951] ,""
0,FS,2280,0:08.986.435,15.392.500 ms,2 B,,14,01,IN txn   [1011 POLL],01 60,,".`"
1,FS,2281,0:08.986.435,15.375.250 ms,,,14,01,   [1011 IN-NAK],,,""
1,FS,2282,0:09.001.819,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2283,0:09.001.822,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2284,0:09.001.826,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2285,0:09.002.114,15.004.416 ms,,,,,[16 SOF],,[Frames: 952 - 967] ,""
0,FS,2286,0:09.002.756,15.086.166 ms,2 B,,14,01,IN txn   [981 POLL],01 60,,".`"
1,FS,2287,0:09.002.756,15.068.916 ms,,,14,01,   [981 IN-NAK],,,""
1,FS,2288,0:09.017.834,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2289,0:09.017.837,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2290,0:09.017.842,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2291,0:09.018.116,15.004.333 ms,,,,,[16 SOF],,[Frames: 968 - 983] ,""
0,FS,2292,0:09.018.434,15.410.500 ms,2 B,,14,01,IN txn   [1011 POLL],01 60,,".`"
1,FS,2293,0:09.018.434,15.393.250 ms,,,14,01,   [1011 IN-NAK],,,""
1,FS,2294,0:09.033.836,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2295,0:09.033.839,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2296,0:09.033.844,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2297,0:09.034.119,15.004.333 ms,,,,,[16 SOF],,[Frames: 984 - 999] ,""
0,FS,2298,0:09.034.701,15.138.583 ms,2 B,,14,01,IN txn   [986 POLL],01 60,,".`"
1,FS,2299,0:09.034.701,15.121.333 ms,,,14,01,   [986 IN-NAK],,,""
1,FS,2300,0:09.049.831,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2301,0:09.049.834,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2302,0:09.049.838,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2303,0:07.057.821,1.996.306.916 s,,,09,01,[500 ORPHANED],,[Periodic Timeout],""
1,FS,2304,0:07.057.821,1.996.306.916 s,,,09,01,   [500 IN],,,""
0,FS,2305,0:09.050.121,15.004.516 ms,,,,,[16 SOF],,[Frames: 1000 - 1015] ,""
0,FS,2306,0:09.050.667,15.175.000 ms,2 B,,14,01,IN txn   [992 POLL],01 60,,".`"
1,FS,2307,0:09.050.667,15.157.666 ms,,,14,01,   [992 IN-NAK],,,""
1,FS,2308,0:09.065.833,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2309,0:09.065.836,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2310,0:09.065.841,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2311,0:09.066.124,15.004.333 ms,,,,,[16 SOF],,[Frames: 1016 - 1031] ,""
0,FS,2312,0:09.066.447,15.392.666 ms,2 B,,14,01,IN txn   [994 POLL],01 60,,".`"
1,FS,2313,0:09.066.447,15.375.416 ms,,,14,01,   [994 IN-NAK],,,""
1,FS,2314,0:09.081.831,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2315,0:09.081.834,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2316,0:09.081.839,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2317,0:09.082.126,1.002.250 ms,,,,,[2 SOF],,[Frames: 1032 - 1033] ,""
0,FS,2318,0:09.083.156,29.750 us,0 B,,14,00,Control Transfer,,,""
1,FS,2319,0:09.083.156,12.416 us,8 B,,14,00,   SETUP txn,40 01 01 01 00 00 00 00,,"@......."
2,FS,2320,0:09.083.156,2.083 us,3 B,,14,00,      SETUP packet,2D 0E E0,,"-.."
2,FS,2321,0:09.083.159,7.416 us,11 B,,14,00,      DATA0 packet,C3 40 01 01 01 00 00 00 00 97 15,,".@........."
2,FS,2322,0:09.083.168,750 ns,1 B,,14,00,      ACK packet,D2,,"."
1,FS,2323,0:09.083.179,7.166 us,0 B,,14,00,   IN txn,,,""
2,FS,2324,0:09.083.179,2.083 us,3 B,,14,00,      IN packet,69 0E E0,,"i.."
2,FS,2325,0:09.083.182,2.083 us,3 B,,14,00,      DATA1 packet,4B 00 00,,"K.."
2,FS,2326,0:09.083.185,750 ns,1 B,,14,00,      ACK packet,D2,,"."
0,FS,2327,0:09.084.127,13.004.000 ms,,,,,[14 SOF],,[Frames: 1034 - 1047] ,""
0,FS,2328,0:09.082.385,15.461.333 ms,2 B,,14,01,IN txn   [1011 POLL],01 60,,".`"
1,FS,2329,0:09.082.385,15.444.083 ms,,,14,01,   [1011 IN-NAK],,,""
1,FS,2330,0:09.097.838,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2331,0:09.097.841,3.516 us,5 B,,14,01,   DATA1 packet,4B 01 60 FF F7,,"K.`.."
1,FS,2332,0:09.097.846,750 ns,1 B,,14,01,   ACK packet,D2,,"."
0,FS,2333,0:09.098.129,15.004.416 ms,,,,,[16 SOF],,[Frames: 1048 - 1063] ,""
0,FS,2334,0:09.098.404,15.439.833 ms,2 B,,14,01,IN txn   [1002 POLL],01 60,,".`"
1,FS,2335,0:09.098.404,15.422.666 ms,,,14,01,   [1002 IN-NAK],,,""
1,FS,2336,0:09.113.836,2.083 us,3 B,,14,01,   IN packet,69 8E 50,,"i.P"
1,FS,2337,0:09.113.839,3.516 us,5 B,,14,01,   DATA0 packet,C3 01 60 FF F7,,"..`.."
1,FS,2338,0:09.113.843,750 ns,1 B,,14,01,   ACK packet,D2,,"."
